CPT_CODES, CPT_DESCRIPTION, ICD_CODES, ICD_DESCRIPTION
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, D19.7, Benign neoplasm of mesothelial tissue of other sites
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, D21.11, Benign neoplasm of connective and other soft tissue of right upper limb, including shoulder
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, D21.12, Benign neoplasm of connective and other soft tissue of left upper limb, including shoulder
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, D21.21, Benign neoplasm of connective and other soft tissue of right lower limb, including hip
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, D21.22, Benign neoplasm of connective and other soft tissue of left lower limb, including hip
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, D36.12, Benign neoplasm of peripheral nerves and autonomic nervous system, upper limb, including shoulder
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, D36.13, Benign neoplasm of peripheral nerves and autonomic nervous system of lower limb, including hip
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, D48.1, Neoplasm of uncertain behavior of connective and other soft tissue
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, D48.2, Neoplasm of uncertain behavior of peripheral nerves and autonomic nervous system
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, D48.7, Neoplasm of uncertain behavior of other specified sites
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G56.01, Carpal tunnel syndrome, right upper limb
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G56.02, Carpal tunnel syndrome, left upper limb
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G56.03, Carpal tunnel syndrome, bilateral upper limbs
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G56.21, Lesion of ulnar nerve, right upper limb
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G56.22, Lesion of ulnar nerve, left upper limb
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G56.23, Lesion of ulnar nerve, bilateral upper limbs
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G57.11, Meralgia paresthetica, right lower limb
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G57.12, Meralgia paresthetica, left lower limb
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G57.13, Meralgia paresthetica, bilateral lower limbs
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G57.21, Lesion of femoral nerve, right lower limb
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G57.22, Lesion of femoral nerve, left lower limb
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G57.23, Lesion of femoral nerve, bilateral lower limbs
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G57.31, Lesion of lateral popliteal nerve, right lower limb
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G57.32, Lesion of lateral popliteal nerve, left lower limb
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G57.33, Lesion of lateral popliteal nerve, bilateral lower limbs
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G57.41, Lesion of medial popliteal nerve, right lower limb
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G57.42, Lesion of medial popliteal nerve, left lower limb
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G57.43, Lesion of medial popliteal nerve, bilateral lower limbs
76881, Us xtr non-vasc complete<<<wut>>>ULTRASOUND, EXTREMITY, NONVASCULAR, REAL-TIME WITH IMAGE DOCUMENTATION; COMPLETE, G57.51, Tarsal tunnel syndrome, right lower limb
