CPT_CODES, CPT_DESCRIPTION, ICD_CODES, ICD_DESCRIPTION
93797, Cardiac rehab<<<wut>>>PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL SERVICES FOR OUTPATIENT CARDIAC REHABILITATION; WITHOUT CONTINUOUS ECG MONITORING (PER SESSION), I20.1, Angina pectoris with documented spasm
93797, Cardiac rehab<<<wut>>>PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL SERVICES FOR OUTPATIENT CARDIAC REHABILITATION; WITHOUT CONTINUOUS ECG MONITORING (PER SESSION), I20.8, Other forms of angina pectoris
93797, Cardiac rehab<<<wut>>>PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL SERVICES FOR OUTPATIENT CARDIAC REHABILITATION; WITHOUT CONTINUOUS ECG MONITORING (PER SESSION), I20.9, Angina pectoris, unspecified
93797, Cardiac rehab<<<wut>>>PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL SERVICES FOR OUTPATIENT CARDIAC REHABILITATION; WITHOUT CONTINUOUS ECG MONITORING (PER SESSION), I21.01, ST elevation (STEMI) myocardial infarction involving left main coronary artery
93797, Cardiac rehab<<<wut>>>PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL SERVICES FOR OUTPATIENT CARDIAC REHABILITATION; WITHOUT CONTINUOUS ECG MONITORING (PER SESSION), I21.02, ST elevation (STEMI) myocardial infarction involving left anterior descending coronary artery
93797, Cardiac rehab<<<wut>>>PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL SERVICES FOR OUTPATIENT CARDIAC REHABILITATION; WITHOUT CONTINUOUS ECG MONITORING (PER SESSION), I21.09, ST elevation (STEMI) myocardial infarction involving other coronary artery of anterior wall
93797, Cardiac rehab<<<wut>>>PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL SERVICES FOR OUTPATIENT CARDIAC REHABILITATION; WITHOUT CONTINUOUS ECG MONITORING (PER SESSION), I21.11, ST elevation (STEMI) myocardial infarction involving right coronary artery
93797, Cardiac rehab<<<wut>>>PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL SERVICES FOR OUTPATIENT CARDIAC REHABILITATION; WITHOUT CONTINUOUS ECG MONITORING (PER SESSION), I21.19, ST elevation (STEMI) myocardial infarction involving other coronary artery of inferior wall
93797, Cardiac rehab<<<wut>>>PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL SERVICES FOR OUTPATIENT CARDIAC REHABILITATION; WITHOUT CONTINUOUS ECG MONITORING (PER SESSION), I21.21, ST elevation (STEMI) myocardial infarction involving left circumflex coronary artery
93797, Cardiac rehab<<<wut>>>PHYSICIAN OR OTHER QUALIFIED HEALTH CARE PROFESSIONAL SERVICES FOR OUTPATIENT CARDIAC REHABILITATION; WITHOUT CONTINUOUS ECG MONITORING (PER SESSION), I21.29, ST elevation (STEMI) myocardial infarction involving other sites
